Country,Continent,Year,GDP_per_capita,life_expectancy,Population
Mauritania,Africa,1953,763,38.863,705979
Mauritania,Africa,1954,783,39.47,724485
Mauritania,Africa,1955,804,40.099,743964
Mauritania,Africa,1956,825,40.749,764349
Mauritania,Africa,1957,846,41.418,785592
Mauritania,Africa,1958,866,42.103,807656
Mauritania,Africa,1959,888,42.795,830520
Mauritania,Africa,1960,946,43.488,854167
Mauritania,Africa,1961,1094,44.171,878589
Mauritania,Africa,1962,1056,44.835,903773
Mauritania,Africa,1963,978,45.472,929704
Mauritania,Africa,1964,1253,46.077,956369
Mauritania,Africa,1965,1407,46.648,983773
Mauritania,Africa,1966,1394,47.184,1011900
Mauritania,Africa,1967,1421,47.694,1040792
Mauritania,Africa,1968,1524,48.185,1070585
Mauritania,Africa,1969,1477,48.662,1101457
Mauritania,Africa,1970,1604,49.13,1133539
Mauritania,Africa,1971,1593,49.59,1166883
Mauritania,Africa,1972,1587,50.046,1201462
Mauritania,Africa,1973,1463,50.504,1237242
Mauritania,Africa,1974,1585,50.969,1274150
Mauritania,Africa,1975,1458,51.453,1312132
Mauritania,Africa,1976,1546,51.966,1351167
Mauritania,Africa,1977,1497,52.511,1391261
Mauritania,Africa,1978,1462,53.084,1432406
Mauritania,Africa,1979,1499,53.678,1474597
Mauritania,Africa,1980,1525,54.28,1517817
Mauritania,Africa,1981,1548,54.876,1562144
Mauritania,Africa,1982,1481,55.45,1607553
Mauritania,Africa,1983,1517,55.986,1653818
Mauritania,Africa,1984,1373,56.476,1700638
Mauritania,Africa,1985,1376,56.914,1747839
Mauritania,Africa,1986,1416,57.298,1795343
Mauritania,Africa,1987,1422,57.636,1843352
Mauritania,Africa,1988,1435,57.938,1892328
Mauritania,Africa,1989,1449,58.205,1942900
Mauritania,Africa,1990,1393,58.441,1995548
Mauritania,Africa,1991,1390,58.647,2050456
Mauritania,Africa,1992,1361,58.826,2107590
Mauritania,Africa,1993,1380,58.982,2166948
Mauritania,Africa,1994,1397,59.121,2228453
Mauritania,Africa,1995,1422,59.245,2292053
Mauritania,Africa,1996,1471,59.356,2357678
Mauritania,Africa,1997,1483,59.456,2425374
Mauritania,Africa,1998,1495,59.549,2495316
Mauritania,Africa,1999,1511,59.639,2567741
Mauritania,Africa,2000,1541,59.729,2642743
Mauritania,Africa,2001,1562,59.826,2720367
Mauritania,Africa,2002,1579,59.928,2800333
Mauritania,Africa,2003,1619,60.039,2882003
Mauritania,Africa,2004,1655,60.16,2964526
Mauritania,Africa,2005,1691,60.292,3047249
Mauritania,Africa,2006,1835,60.434,3129959
Mauritania,Africa,2007,1806,60.585,3212672
Mauritania,Africa,2008,1823,60.741,3295254
Mauritania,Africa,2009,1757,60.902,3377630
Mauritania,Africa,2010,1802,61.064,3459773
Mauritania,Africa,2011,1828,61.227,3541540
Mauritania,Africa,2012,1898,61.39,3622961
Mauritius,Africa,1950,1938,48.084,493254
Mauritius,Africa,1951,1977,48.595,506393
Mauritius,Africa,1952,1968,49.636,521087
Mauritius,Africa,1953,1969,50.711,536859
Mauritius,Africa,1954,2013,51.82,553338
Mauritius,Africa,1955,2013,52.962,570258
Mauritius,Africa,1956,2019,54.132,587465
Mauritius,Africa,1957,2034,55.321,604913
Mauritius,Africa,1958,2031,56.512,622642
Mauritius,Africa,1959,2090,57.678,640758
Mauritius,Africa,1960,2161,58.787,659351
Mauritius,Africa,1961,2583,59.804,678408
Mauritius,Africa,1962,2529,60.696,697738
Mauritius,Africa,1963,2825,61.439,716944
Mauritius,Africa,1964,2555,62.027,735508
Mauritius,Africa,1965,2570,62.458,753065
Mauritius,Africa,1966,2419,62.744,769472
Mauritius,Africa,1967,2475,62.924,784833
Mauritius,Africa,1968,2263,63.041,799329
Mauritius,Africa,1969,2339,63.129,813258
Mauritius,Africa,1970,2292,63.223,826862
Mauritius,Africa,1971,2372,63.354,840108
Mauritius,Africa,1972,2575,63.534,852981
Mauritius,Africa,1973,2864,63.774,865777
Mauritius,Africa,1974,3129,64.081,878870
Mauritius,Africa,1975,3089,64.464,892492
Mauritius,Africa,1976,3542,64.923,906825
Mauritius,Africa,1977,3711,65.435,921718
Mauritius,Africa,1978,3785,65.972,936660
Mauritius,Africa,1979,3847,66.511,950931
Mauritius,Africa,1980,3399,67.017,964023
Mauritius,Africa,1981,3542,67.454,975852
Mauritius,Africa,1982,3688,67.805,986620
Mauritius,Africa,1983,3665,68.069,996476
Mauritius,Africa,1984,3800,68.251,1005669
Mauritius,Africa,1985,4026,68.381,1014450
Mauritius,Africa,1986,4386,68.502,1022704
Mauritius,Africa,1987,4784,68.653,1030542
Mauritius,Africa,1988,5062,68.859,1038704
Mauritius,Africa,1989,5234,69.124,1048161
Mauritius,Africa,1990,5548,69.425,1059548
Mauritius,Africa,1991,5842,69.721,1073250
Mauritius,Africa,1992,6058,69.972,1088939
Mauritius,Africa,1993,6398,70.154,1105659
Mauritius,Africa,1994,6617,70.268,1122040
Mauritius,Africa,1995,6784,70.339,1137098
Mauritius,Africa,1996,7069,70.406,1150448
Mauritius,Africa,1997,7426,70.51,1162388
Mauritius,Africa,1998,7804,70.677,1173451
Mauritius,Africa,1999,8150,70.912,1184470
Mauritius,Africa,2000,8291,71.202,1196027
Mauritius,Africa,2001,8802,71.519,1208279
Mauritius,Africa,2002,9022,71.825,1220935
Mauritius,Africa,2003,9565,72.095,1233594
Mauritius,Africa,2004,9932,72.317,1245669
Mauritius,Africa,2005,10155,72.491,1256742
Mauritius,Africa,2006,10533,72.628,1266684
Mauritius,Africa,2007,11045,72.749,1275650
Mauritius,Africa,2008,11618,72.871,1283849
Mauritius,Africa,2009,11884,73.001,1291609
Mauritius,Africa,2010,12317,73.142,1299172
Mauritius,Africa,2011,12733,73.295,1306593
Mauritius,Africa,2012,13083,73.453,1313803
Mexico,N. America,1950,3294,48.556,27865814
Mexico,N. America,1951,3447,49.115,28614984
Mexico,N. America,1952,3478,50.21,29465877
Mexico,N. America,1953,3381,51.254,30402868
Mexico,N. America,1954,3615,52.247,31412046
Mexico,N. America,1955,3811,53.19,32481214
Mexico,N. America,1956,3954,54.081,33599909
Mexico,N. America,1957,4132,54.919,34759382
Mexico,N. America,1958,4224,55.702,35952533
Mexico,N. America,1959,4220,56.424,37173800
Mexico,N. America,1960,4433,57.083,38418829
Mexico,N. America,1961,4512,57.674,39684127
Mexico,N. America,1962,4582,58.199,40966751
Mexico,N. America,1963,4804,58.662,42264182
Mexico,N. America,1964,5214,59.076,43574687
Mexico,N. America,1965,5385,59.454,44898430
Mexico,N. America,1966,5585,59.814,46229966
Mexico,N. America,1967,5755,60.172,47572205
Mexico,N. America,1968,6037,60.543,48943844
Mexico,N. America,1969,6222,60.939,50370262
Mexico,N. America,1970,6451,61.369,51868335
Mexico,N. America,1971,6487,61.836,53441943
Mexico,N. America,1972,6809,62.333,55081201
Mexico,N. America,1973,7130,62.851,56771626
Mexico,N. America,1974,7322,63.384,58492118
Mexico,N. America,1975,7519,63.928,60224601
Mexico,N. America,1976,7631,64.474,61969362
Mexico,N. America,1977,7675,65.016,63723359
Mexico,N. America,1978,8157,65.548,65461471
Mexico,N. America,1979,8735,66.065,67152555
Mexico,N. America,1980,9320,66.563,68776411
Mexico,N. America,1981,9890,67.041,70318386
Mexico,N. America,1982,9611,67.503,71788766
Mexico,N. America,1983,9063,67.951,73223336
Mexico,N. America,1984,9177,68.387,74673296
Mexico,N. America,1985,9185,68.812,76175154
Mexico,N. America,1986,8713,69.228,77741110
Mexico,N. America,1987,8688,69.637,79358780
Mexico,N. America,1988,8628,70.04,81010093
Mexico,N. America,1989,8815,70.44,82666457
Mexico,N. America,1990,9103,70.838,84306602
Mexico,N. America,1991,9316,71.238,85923799
Mexico,N. America,1992,9472,71.64,87523328
Mexico,N. America,1993,9482,72.039,89109703
Mexico,N. America,1994,9734,72.434,90691331
Mexico,N. America,1995,8955,72.818,92272749
Mexico,N. America,1996,9275,73.181,93858373
Mexico,N. America,1997,9767,73.52,95441345
Mexico,N. America,1998,10109,73.832,97001933
Mexico,N. America,1999,10359,74.117,98513690
Mexico,N. America,2000,10895,74.38,99959594
Mexico,N. America,2001,10763,74.629,101329543
Mexico,N. America,2002,10742,74.872,102634153
Mexico,N. America,2003,10778,75.116,103902569
Mexico,N. America,2004,11119,75.364,105175967
Mexico,N. America,2005,11317,75.617,106483757
Mexico,N. America,2006,11740,75.871,107835259
Mexico,N. America,2007,11924,76.123,109220753
Mexico,N. America,2008,11871,76.367,110627158
Mexico,N. America,2009,10980,76.605,112033369
Mexico,N. America,2010,11391,76.836,113423047
Mexico,N. America,2011,11689,77.06,114793341
Mexico,N. America,2012,12030,77.281,116146768
"Micronesia, Fed. Sts.",Oceania,1950,2009,53.776,32000
"Micronesia, Fed. Sts.",Oceania,1951,2064,53.976,33396
"Micronesia, Fed. Sts.",Oceania,1952,2119,54.376,34590
"Micronesia, Fed. Sts.",Oceania,1953,2177,54.776,35686
"Micronesia, Fed. Sts.",Oceania,1954,2236,55.176,36767
"Micronesia, Fed. Sts.",Oceania,1955,2296,55.577,37888
"Micronesia, Fed. Sts.",Oceania,1956,2358,55.978,39085
"Micronesia, Fed. Sts.",Oceania,1957,2422,56.379,40366
"Micronesia, Fed. Sts.",Oceania,1958,2488,56.78,41719
"Micronesia, Fed. Sts.",Oceania,1959,2555,57.18,43120
"Micronesia, Fed. Sts.",Oceania,1960,2624,57.58,44536
"Micronesia, Fed. Sts.",Oceania,1961,2696,57.98,45954
"Micronesia, Fed. Sts.",Oceania,1962,2768,58.379,47385
"Micronesia, Fed. Sts.",Oceania,1963,2843,58.777,48873
"Micronesia, Fed. Sts.",Oceania,1964,2920,59.176,50481
"Micronesia, Fed. Sts.",Oceania,1965,3000,59.576,52236
"Micronesia, Fed. Sts.",Oceania,1966,3081,59.979,54199
"Micronesia, Fed. Sts.",Oceania,1967,3164,60.386,56322
"Micronesia, Fed. Sts.",Oceania,1968,3250,60.797,58403
"Micronesia, Fed. Sts.",Oceania,1969,3338,61.211,60166
"Micronesia, Fed. Sts.",Oceania,1970,3428,61.634,61431
"Micronesia, Fed. Sts.",Oceania,1971,3470,62.071,62105
"Micronesia, Fed. Sts.",Oceania,1972,3495,62.519,62297
"Micronesia, Fed. Sts.",Oceania,1973,4683,62.971,62288
"Micronesia, Fed. Sts.",Oceania,1974,5384,63.419,62474
"Micronesia, Fed. Sts.",Oceania,1975,5331,63.843,63143
"Micronesia, Fed. Sts.",Oceania,1976,5247,64.225,64383
"Micronesia, Fed. Sts.",Oceania,1977,5235,64.552,66106
"Micronesia, Fed. Sts.",Oceania,1978,5359,64.817,68217
"Micronesia, Fed. Sts.",Oceania,1979,5291,65.022,70546
"Micronesia, Fed. Sts.",Oceania,1980,4748,65.172,72962
"Micronesia, Fed. Sts.",Oceania,1981,5037,65.281,75456
"Micronesia, Fed. Sts.",Oceania,1982,4746,65.369,78048
"Micronesia, Fed. Sts.",Oceania,1983,4693,65.453,80667
"Micronesia, Fed. Sts.",Oceania,1984,4373,65.542,83232
"Micronesia, Fed. Sts.",Oceania,1985,4958,65.642,85682
"Micronesia, Fed. Sts.",Oceania,1986,5221,65.753,87950
"Micronesia, Fed. Sts.",Oceania,1987,5205,65.868,90037
"Micronesia, Fed. Sts.",Oceania,1988,5399,65.983,92040
"Micronesia, Fed. Sts.",Oceania,1989,5316,66.098,94105
"Micronesia, Fed. Sts.",Oceania,1990,5409,66.212,96319
"Micronesia, Fed. Sts.",Oceania,1991,5603,66.325,98749
"Micronesia, Fed. Sts.",Oceania,1992,5660,66.439,101314
"Micronesia, Fed. Sts.",Oceania,1993,5899,66.552,103780
"Micronesia, Fed. Sts.",Oceania,1994,5898,66.665,105825
"Micronesia, Fed. Sts.",Oceania,1995,5919,66.776,107233
"Micronesia, Fed. Sts.",Oceania,1996,5583,66.884,107904
"Micronesia, Fed. Sts.",Oceania,1997,5238,66.99,107947
"Micronesia, Fed. Sts.",Oceania,1998,5217,67.092,107605
"Micronesia, Fed. Sts.",Oceania,1999,5053,67.195,107237
"Micronesia, Fed. Sts.",Oceania,2000,5530,67.3,107103
"Micronesia, Fed. Sts.",Oceania,2001,5543,67.412,107290
"Micronesia, Fed. Sts.",Oceania,2002,5565,67.535,107728
"Micronesia, Fed. Sts.",Oceania,2003,5534,67.668,108325
"Micronesia, Fed. Sts.",Oceania,2004,5459,67.81,108926
"Micronesia, Fed. Sts.",Oceania,2005,5508,67.959,109419
"Micronesia, Fed. Sts.",Oceania,2006,5527,68.11,109789
"Micronesia, Fed. Sts.",Oceania,2007,5442,68.257,110092
"Micronesia, Fed. Sts.",Oceania,2008,5330,68.398,110367
"Micronesia, Fed. Sts.",Oceania,2009,5410,68.53,110676
"Micronesia, Fed. Sts.",Oceania,2010,5561,68.654,111064
"Micronesia, Fed. Sts.",Oceania,2011,5688,68.77,111542
"Micronesia, Fed. Sts.",Oceania,2012,5779,68.882,112098
Moldova,Europe,1950,2022,58.145,2341003
Moldova,Europe,1951,1995,58.375,2381454
Moldova,Europe,1952,2086,58.827,2432109
Moldova,Europe,1953,2137,59.265,2491076
Moldova,Europe,1954,2201,59.688,2556587
Moldova,Europe,1955,2345,60.098,2626997
Moldova,Europe,1956,2522,60.495,2700778
Moldova,Europe,1957,2526,60.88,2776526
Moldova,Europe,1958,2666,61.256,2852962
Moldova,Europe,1959,2587,61.626,2928944
Moldova,Europe,1960,2779,61.995,3003500
Moldova,Europe,1961,2886,62.367,3075852
Moldova,Europe,1962,2916,62.743,3145451
Moldova,Europe,1963,2807,63.122,3211980
Moldova,Europe,1964,3126,63.496,3275331
Moldova,Europe,1965,3264,63.856,3335497
Moldova,Europe,1966,3383,64.186,3391966
Moldova,Europe,1967,3495,64.476,3444753
Moldova,Europe,1968,3664,64.718,3495063
Moldova,Europe,1969,3680,64.908,3544593
Moldova,Europe,1970,3927,65.045,3594501
Moldova,Europe,1971,3991,65.134,3645524
Moldova,Europe,1972,3974,65.186,3697183
Moldova,Europe,1973,4268,65.213,3747974
Moldova,Europe,1974,4352,65.221,3795721
Moldova,Europe,1975,4326,65.209,3838998
Moldova,Europe,1976,4489,65.172,3877052
Moldova,Europe,1977,4557,65.111,3910760
Moldova,Europe,1978,4633,65.037,3942280
Moldova,Europe,1979,4574,64.971,3974656
Moldova,Europe,1980,4545,64.951,4009998
Moldova,Europe,1981,4552,65.022,4048772
Moldova,Europe,1982,4627,65.205,4090009
Moldova,Europe,1983,4737,65.499,4132576
Moldova,Europe,1984,4756,65.887,4174737
Moldova,Europe,1985,4758,66.33,4214996
Moldova,Europe,1986,4913,66.772,4252952
Moldova,Europe,1987,4936,67.157,4288276
Moldova,Europe,1988,5004,67.44,4319579
Moldova,Europe,1989,5056,67.605,4345236
Moldova,Europe,1990,4904,67.643,4363950
Moldova,Europe,1991,4018,67.563,4375242
Moldova,Europe,1992,2840,67.409,4378913
Moldova,Europe,1993,2799,67.222,4374366
Moldova,Europe,1994,1932,67.031,4361061
Moldova,Europe,1995,1907,66.867,4338750
Moldova,Europe,1996,1798,66.761,4307683
Moldova,Europe,1997,1830,66.721,4268370
Moldova,Europe,1998,1714,66.75,4221290
Moldova,Europe,1999,1657,66.849,4167099
Moldova,Europe,2000,1692,67.007,4106736
Moldova,Europe,2001,1795,67.205,4040204
Moldova,Europe,2002,1934,67.416,3968812
Moldova,Europe,2003,2053,67.617,3896409
Moldova,Europe,2004,2202,67.796,3827906
Moldova,Europe,2005,2362,67.949,3766876
Moldova,Europe,2006,2482,68.078,3714961
Moldova,Europe,2007,2563,68.195,3671540
Moldova,Europe,2008,2769,68.31,3635059
Moldova,Europe,2009,2607,68.425,3602853
Moldova,Europe,2010,2795,68.541,3572885
Moldova,Europe,2011,2988,68.66,3544864
Moldova,Europe,2012,2964,68.779,3519266
Mongolia,Asia,1950,741,42.524,780200
Mongolia,Asia,1951,762,42.638,793846
Mongolia,Asia,1952,787,42.917,808494
Mongolia,Asia,1953,809,43.295,823840
Mongolia,Asia,1954,835,43.771,839736
Mongolia,Asia,1955,859,44.345,856184
Mongolia,Asia,1956,885,45.013,873350
Mongolia,Asia,1957,913,45.768,891555
Mongolia,Asia,1958,939,46.598,911239
Mongolia,Asia,1959,968,47.481,932921
Mongolia,Asia,1960,997,48.392,957044
Mongolia,Asia,1961,1026,49.303,983822
Mongolia,Asia,1962,1056,50.185,1013100
Mongolia,Asia,1963,1089,51.012,1044297
Mongolia,Asia,1964,1122,51.771,1076571
Mongolia,Asia,1965,1155,52.461,1109312
Mongolia,Asia,1966,1189,53.097,1142272
Mongolia,Asia,1967,1226,53.701,1175616
Mongolia,Asia,1968,1263,54.285,1209647
Mongolia,Asia,1969,1300,54.844,1244846
Mongolia,Asia,1970,1340,55.363,1281535
Mongolia,Asia,1971,1381,55.818,1319817
Mongolia,Asia,1972,1422,56.192,1359478
Mongolia,Asia,1973,1464,56.477,1400150
Mongolia,Asia,1974,1508,56.676,1441311
Mongolia,Asia,1975,1553,56.796,1482599
Mongolia,Asia,1976,1598,56.848,1523908
Mongolia,Asia,1977,1648,56.86,1565380
Mongolia,Asia,1978,1697,56.86,1607212
Mongolia,Asia,1979,1748,56.875,1649710
Mongolia,Asia,1980,1800,56.936,1693122
Mongolia,Asia,1981,1897,57.073,1736994
Mongolia,Asia,1982,2001,57.294,1781213
Mongolia,Asia,1983,2059,57.594,1826717
Mongolia,Asia,1984,2122,57.967,1874774
Mongolia,Asia,1985,2182,58.391,1926002
Mongolia,Asia,1986,2322,58.835,1981170
Mongolia,Asia,1987,2338,59.266,2039204
Mongolia,Asia,1988,2391,59.656,2096653
Mongolia,Asia,1989,2389,59.992,2148850
Mongolia,Asia,1990,2269,60.269,2192553
Mongolia,Asia,1991,2012,60.488,2226469
Mongolia,Asia,1992,1785,60.671,2251861
Mongolia,Asia,1993,1706,60.843,2271236
Mongolia,Asia,1994,1724,61.017,2288370
Mongolia,Asia,1995,1814,61.213,2306131
Mongolia,Asia,1996,1841,61.449,2325369
Mongolia,Asia,1997,1902,61.732,2345618
Mongolia,Asia,1998,1958,62.066,2366895
Mongolia,Asia,1999,2009,62.449,2388862
Mongolia,Asia,2000,2018,62.876,2411369
Mongolia,Asia,2001,2062,63.339,2434515
Mongolia,Asia,2002,2141,63.817,2458853
Mongolia,Asia,2003,2270,64.294,2485177
Mongolia,Asia,2004,2487,64.756,2514462
Mongolia,Asia,2005,2643,65.19,2547339
Mongolia,Asia,2006,2835,65.587,2584143
Mongolia,Asia,2007,3082,65.947,2624509
Mongolia,Asia,2008,3300,66.272,2667474
Mongolia,Asia,2009,3198,66.564,2711659
Mongolia,Asia,2010,3346,66.825,2756001
Mongolia,Asia,2011,3887,67.063,2800114
Mongolia,Asia,2012,4300,67.286,2844081
Montenegro,Europe,1950,2835,59.178,398539
Montenegro,Europe,1951,2909,59.293,401735
Montenegro,Europe,1952,2648,59.556,407165
Montenegro,Europe,1953,3003,59.884,413925
Montenegro,Europe,1954,3129,60.278,421324
Montenegro,Europe,1955,3285,60.736,428881
Montenegro,Europe,1956,3184,61.255,436342
Montenegro,Europe,1957,3682,61.832,443661
Montenegro,Europe,1958,3802,62.459,450979
Montenegro,Europe,1959,4229,63.122,458567
Montenegro,Europe,1960,4455,63.805,466674
Montenegro,Europe,1961,4609,64.491,475371
Montenegro,Europe,1962,4650,65.161,484408
Montenegro,Europe,1963,5084,65.803,493148
Montenegro,Europe,1964,5519,66.411,500745
Montenegro,Europe,1965,5613,66.99,506646
Montenegro,Europe,1966,5859,67.556,510527
Montenegro,Europe,1967,5908,68.126,512701
Montenegro,Europe,1968,5982,68.707,514031
Montenegro,Europe,1969,6599,69.293,515746
Montenegro,Europe,1970,6863,69.869,518727
Montenegro,Europe,1971,7588,70.413,523214
Montenegro,Europe,1972,7778,70.906,528905
Montenegro,Europe,1973,7971,71.334,535454
Montenegro,Europe,1974,8919,71.695,542304
Montenegro,Europe,1975,8841,71.993,548999
Montenegro,Europe,1976,9029,72.242,555632
Montenegro,Europe,1977,9596,72.46,562247
Montenegro,Europe,1978,10038,72.664,568285
Montenegro,Europe,1979,10636,72.862,573036
Montenegro,Europe,1980,11083,73.057,576069
Montenegro,Europe,1981,11213,73.245,577041
Montenegro,Europe,1982,11223,73.419,576292
Montenegro,Europe,1983,11256,73.576,574920
Montenegro,Europe,1984,11478,73.718,574459
Montenegro,Europe,1985,11510,73.849,575997
Montenegro,Europe,1986,11921,73.974,579821
Montenegro,Europe,1987,11733,74.099,585546
Montenegro,Europe,1988,11516,74.225,592740
Montenegro,Europe,1989,11321,74.352,600697
Montenegro,Europe,1990,10456,74.482,608816
Montenegro,Europe,1991,9246,74.613,617144
Montenegro,Europe,1992,7003,74.741,625630
Montenegro,Europe,1993,4393,74.854,633443
Montenegro,Europe,1994,4398,74.943,639542
Montenegro,Europe,1995,4947,74.985,643227
Montenegro,Europe,1996,6194,74.951,644121
Montenegro,Europe,1997,6466,74.836,642533
Montenegro,Europe,1998,6637,74.645,639309
Montenegro,Europe,1999,6013,74.396,635689
Montenegro,Europe,2000,6186,74.125,632606
Montenegro,Europe,2001,6312,73.875,630299
Montenegro,Europe,2002,6557,73.687,628594
Montenegro,Europe,2003,6892,73.585,627500
Montenegro,Europe,2004,7375,73.58,626912
Montenegro,Europe,2005,7833,73.665,626739
Montenegro,Europe,2006,8493,73.819,627074
Montenegro,Europe,2007,9200,74.002,627962
Montenegro,Europe,2008,9810,74.183,629185
Montenegro,Europe,2009,9212,74.348,630435
Montenegro,Europe,2010,9396,74.489,631490
Montenegro,Europe,2011,10095,74.608,632261
Montenegro,Europe,2012,10064,74.715,632796
Morocco,Africa,1950,1683,45.037,8953000
Morocco,Africa,1951,1686,45.189,9167716
Morocco,Africa,1952,1688,45.498,9390159
Morocco,Africa,1953,1698,45.821,9623715
Morocco,Africa,1954,1707,46.158,9870670
Morocco,Africa,1955,1715,46.509,10132210
Morocco,Africa,1956,1678,46.874,10408363
Morocco,Africa,1957,1642,47.252,10698059
Morocco,Africa,1958,1606,47.643,10999295
Morocco,Africa,1959,1571,48.045,11309424
Morocco,Africa,1960,1537,48.458,11625999
Morocco,Africa,1961,1551,48.879,11947688
Morocco,Africa,1962,1566,49.307,12275060
